OriginalSalePrice,PredictedSalePrice
11.686576205316552,11.632541840485578
11.308358299228955,11.355307728255212
12.072541252905651,11.975199825471396
12.679196402112153,12.563156478898703
11.532728092266408,11.602773237601133
11.982929094215963,11.78016523072743
11.728036844587175,11.634409113920652
11.982929094215963,11.924885252686437
12.428015476267865,12.465253245347348
13.060487973686241,12.959454322857127
12.524526376648708,12.409070519605065
12.152144303504619,12.16854071244611
11.820410164718188,11.642251274746823
11.751942365440728,11.692303520867103
12.35749675449625,12.317428497388084
12.119969946476761,12.046594498715425
12.301382825334498,12.387156257658619
11.699405031912846,11.82084014779041
12.190959007720126,12.157471540176132
12.89621531706982,12.737391074461424
11.86005499606543,11.663642700059498
11.967180737247824,11.93077356750973
12.063932878369052,12.152057498389341
11.48246625748552,11.451304284698674
12.078239274020289,11.976463357661158
11.594505451962652,11.581117346586053
11.477298287327077,11.257188102881472
12.128586666638327,12.15916630504551
13.091904169919621,13.143869885296223
12.45712704000522,12.028965684457845
11.874090314181814,11.890754753902145
12.165250651009918,12.208544142379504
12.406561506279576,12.059611134141436
11.740857533016236,11.55976649628941
12.292250341771226,11.99204235775257
11.245046019814627,11.389173478151081
11.870599909242044,11.772461067900414
12.007621706806335,12.246408002972833
11.84939770159144,11.944320071200316
12.666657052859417,12.567974979080098
12.375815420117268,12.299796390662172
11.736069016284437,11.919681534617624
12.160028707028767,12.140032591754105
12.037653993905211,12.324125748555382
11.9891596439666,11.860535469443967
12.504323669331189,12.56278342862494
11.875830958659597,11.877702573018203
11.289781913656018,11.424708394325522
11.789799338705405,11.72948443387817
11.59910316121128,11.805235839289148
11.608235644774552,11.813281893826547
11.969717200243734,11.796118805093425
11.350406535472453,11.389728020409654
11.356271654924852,11.279312818217042
12.54521987260069,12.542520799652458
12.269047444691562,12.253760229977361
12.24288661865289,12.28920925488322
12.524526376648708,12.674864361908748
12.387977448827787,12.367839522453814
12.013700752882718,11.973026324152714
11.99535161421452,11.967495526082827
12.037653993905211,11.832219619901196
11.76756768334381,11.848928262943252
12.206072645530174,12.229903823087481
12.08069081199846,12.118511121372714
12.468436909997665,12.390403298732576
12.206072645530174,12.296970224535354
11.511924964636645,11.614623088927148
12.429216196844383,12.50554022455888
12.692503112461443,12.773398039275378
11.686878772093667,11.489062808749619
12.144197241812087,11.984022094834348
11.693161515273161,11.611724556815972
11.625360894300016,11.585837124349547
11.732060994886899,11.646087694308099
12.854483932248728,12.936538873963944
11.870599909242044,11.780548189404481
13.043320170063875,13.04402872680939
11.877568578558138,11.87455197748665
11.786001385032646,11.878330682817477
12.230765258120545,12.39359436700826
11.413105129688017,11.415316116315797
12.273731294003989,12.382308953337985
11.320553572322773,11.18940655428388
11.917723684090689,12.001401914754377
11.884489021402711,12.077792368454901
11.967180737247824,12.082685811098822
11.691071650353702,11.781559909558196
12.558488532548523,12.404413852166822
11.982929094215963,11.938221850236607
11.918390573078392,12.08984007344561
12.271392111650817,12.12662948605562
12.188417710291453,12.037012686406849
12.524417279788771,12.296212993750322
11.695247021764184,11.732520793311236
12.506177237980511,12.62753427947959
12.827729194939907,12.614283026779514
11.982929094215963,13.219910111193004
11.960491749097029,11.842961581679289
11.624019512475815,11.596725360212265
11.969717200243734,11.814571135079385
12.65395846952229,12.783936164968233
12.911642346088676,12.850788180437686
12.337100907936577,12.421203332041882
11.759785542901755,11.598199848485205
11.820410164718188,11.825852412048157
12.269047444691562,12.196147304605676
11.686878772093667,11.479920215942933
12.269047444691562,12.190256707064455
11.982929094215963,11.998364748909005
11.834284063781393,11.662201510359758
12.367340793126296,12.245319337066151
11.79810440720389,11.898609636276179
12.188417710291453,12.23168509265801
11.982929094215963,11.679483321825717
11.835008964139341,11.816247908273393
11.736069016284437,11.738974499154015
12.180754837545884,12.303860014772768
12.220961258023925,12.27381166963612
12.523525876315125,12.456049050603099
11.842229212112828,11.904554814275015
12.2783933071098,12.324991579218484
11.728036844587175,11.576295418322674
11.319037271804808,11.343425084706945
12.936033799212835,13.084533890404138
12.077670930725649,12.052894176768175
11.852962767755937,11.784235791842383
11.941455846009388,11.85967924771405
12.310432660854417,12.378551420950837
12.089538829274222,11.966625383320004
11.827736204810263,11.925329460909273
12.2783933071098,12.157725672213159
12.54966234992025,12.721391097048903
11.691071650353702,11.756269749036589
12.144197241812087,12.174427201409424
11.845819880243557,11.918386056323293
12.301382825334498,12.334997832927156
11.938193200374572,11.77717510307071
11.736069016284437,11.732281678930677
12.36946619243861,12.326485404362954
11.891361900690473,11.93418627544454
12.524526376648708,12.48204953233597
11.763684183317412,11.778589709628768
11.626254150277232,11.90169575681342
11.736069016284437,11.949254864448763
12.66032791780777,12.831742606710682
12.066810578196666,11.986027871007094
11.911701584927597,11.91453849656486
12.727838209334498,12.58558883011105
11.48246625748552,11.794796526689563
11.786762130599957,11.894768966324873
12.117241431823558,12.090136734737351
11.904967552746252,11.915852769809046
11.594321103174222,11.591378822686462
12.025749091398891,12.25453556948503
12.136186518066006,12.152917324163083
12.240474072247506,12.297323748071546
12.292250341771226,12.509481693751097
11.813030057420567,11.762578426738578
11.931635799828413,12.120344633213708
11.813030057420567,11.77993442121028
11.307130551990632,11.340718494059452
11.77452020265869,11.800792739019018
12.061046873479915,12.086950563098876
11.820410164718188,11.681228325960603
12.24288661865289,12.280784409574133
12.394624752074764,12.086262814287563
12.100712129872347,12.119737545324226
13.27851205989426,13.084835221188843
11.77452020265869,11.691027543633682
11.891361900690473,11.685642140830792
11.891361900690473,11.858698728692946
11.682668239557323,11.839473018371711
11.76756768334381,11.852282353568997
12.05524975579559,12.193630946336604
12.86099861326992,13.045525887085118
11.951180395901384,11.853471588418051
12.506177237980511,12.565643652044105
11.719939634354555,11.807864772381057
11.608235644774552,11.662704463979825
11.678439903447801,11.527967731743228
12.211060187041213,12.072921490150879
11.634257750137753,11.78300611179966
11.728036844587175,11.77415267619874
12.567237494741757,12.35476685556762
11.191341840842766,11.24779885694949
12.069680020624618,12.063463472640448
12.431533509799543,12.288762028044134
12.407379502235209,12.49668382351559
11.77528972943772,11.779279557791199
11.842229212112828,12.00311888415187
11.927680619985486,12.194264762156003
11.70766954176274,11.947420448023617
12.542187675503545,12.502445238656499
11.982929094215963,12.051897076355386
12.249610947544657,12.24973512265463
11.401993904262946,11.300238900156577
12.676076274775909,12.519990778952437
12.56374708980199,12.524508717406409
11.532728092266408,11.502469290086026
12.157669906302006,12.13648914263272
12.004568269319446,11.969558052217444
11.289781913656018,11.480583494104062
12.174581978438804,12.216363993926208
12.323855681186558,12.23409453039393
11.763684183317412,11.742932931110301
12.259613412458204,12.437793570948088
12.307590788720521,12.195852775256153
12.013700752882718,11.856513547388422
12.423198124518821,12.400501004676883
11.082142548877775,11.317647971136017
11.901583454762012,11.708517208616781
12.577636201962656,12.555612152722148
11.918390573078392,11.87614767660175
11.790557201568507,11.767523815265953
12.394624752074764,12.244352383053997
12.132964173709535,12.124229514550887
11.970350312009105,11.961639153046772
11.904967552746252,12.069779189401844
12.386308695833106,12.338880122398288
11.813030057420567,11.961769089372382
11.84939770159144,11.962405050894182
11.877568578558138,11.836869201434101
12.144197241812087,12.110569771852239
11.694413341015606,11.798371909032396
11.719939634354555,11.794878060905221
11.724805824005728,11.662335443814264
11.982929094215963,11.916169406757792
12.14950229404178,12.220495705200813
11.951180395901384,11.893003955318441
12.308177868467327,12.34684307355398
12.441144767709657,12.549364300251893
11.915051671812877,12.007340879074949
11.848683160653573,11.615394210926414
11.813030057420567,11.624623195380336
11.379394072345706,11.722404959251824
12.061046873479915,12.13112999021468
11.612770799939945,11.842302172801567
12.146853285870202,12.200555251364142
11.794337924408413,11.846469736527144
11.856515169360305,11.883879148977302
13.521139497361697,13.252701811603156
12.240474072247506,12.219520701109474
11.963567869487337,12.06676747787187
12.182804018590819,12.193088762523564
12.170445467887022,12.250923959088919
12.506177237980511,12.631631795191733
12.826649133255284,12.8023042156883
12.031719258385396,12.016708164211286
12.345834587905333,12.200379964615548
12.367340793126296,12.339645633879158
11.960811288962345,12.07359330437529
11.751942365440728,11.824255549747619
12.395038745042797,12.05851970815239
12.0015054797889,11.814552046921094
12.100156419938624,12.065504939081103
12.531772785169476,12.359194066868035
12.4529327234617,12.363351022417435
11.84939770159144,11.907794109074732
11.84939770159144,11.902397620231572
11.747997587149712,11.756058733201924
11.918390573078392,12.03325308789671
12.132964173709535,12.09611085047269
11.424094251263613,11.734194670562273
12.043465476845318,12.113228019353343
11.771436160121729,11.784154768010831
11.831379196088763,11.853492493479557
11.95053502640496,11.814690571533614
11.626254150277232,11.536245212609229
11.812289042195847,11.817210879216697
11.619535200028487,11.795557090557482
11.575900264131617,11.736865807804014
12.688498794774466,12.476732633067636
11.986049221552207,11.96248340958437
11.918390573078392,11.866542648494473
11.877568578558138,11.851567039336866
11.49272275765271,11.796803628058404
12.024550768906783,12.053343381519259
12.697715449879391,12.563843495816862
12.266697267346608,12.123867151273211
11.84939770159144,11.84827977211308
11.418614785498987,11.629733102105835
11.898187865760873,11.825904453554829
11.652687407345388,11.59629229630456
12.706847933442663,12.193383922929803
11.782952602183288,11.813246530950243
12.560244459250788,12.571098581884021
12.106252310247962,12.181349785545061
12.185869938212655,12.260637330363572
11.759785542901755,11.853512899993774
12.885670953244288,12.752867668086145
11.350406535472453,11.521224108607765
11.05089000537367,11.425543246470303
11.824079893607152,11.821517551670421
11.84939770159144,11.806351886027612
12.676076274775909,12.753240538327233
11.349229372299439,11.485021192125554
12.468436909997665,12.353652278929015
11.792449349720545,11.804248425195823
11.755871643580617,11.953504614214816
12.367340793126296,12.353951758920775
12.083905011555967,11.799401519222664
12.782686009834167,12.754415229233956
11.018629143155449,10.865724900707491
11.867798786962332,11.880304036533113
12.089538829274222,12.054472570892734
11.652687407345388,11.766411088669118
11.884489021402711,11.921083065851509
12.128111104060462,11.853668152990162
12.066810578196666,11.949743537110184
11.986049221552207,11.968972671426647
11.719126295554126,11.787260638571547
11.49272275765271,11.261802424778926
11.918390573078392,12.113622440666846
12.170445467887022,11.985380134877596
12.031719258385396,12.033674626272484
12.618182296357007,12.532185136702203
12.089538829274222,12.108460482645713
12.712890247898626,12.7515309682614
12.588610248994634,12.45668581188691
11.898187865760873,11.934015607996292
11.831379196088763,11.713590759637567
11.835008964139341,11.951520083425066
12.437184366493561,12.51884186103942
