OriginalSalePrice,PredictedSalePrice
11.686576205316552,11.60670258775425
11.308358299228955,11.256096433144812
12.072541252905651,11.978302707436828
12.679196402112153,12.555171158747163
11.532728092266408,11.536059659878884
11.982929094215963,11.768119073479758
11.728036844587175,11.665004740004727
11.982929094215963,11.988468560947306
12.428015476267865,12.41149908833482
13.060487973686241,12.95583202929091
12.524526376648708,12.40505143244349
12.152144303504619,12.179930633099401
11.820410164718188,11.6800281451053
11.751942365440728,11.69631514682795
12.35749675449625,12.31596064741558
12.119969946476761,12.021690307026683
12.301382825334498,12.382588141326321
11.699405031912846,11.75312917832326
12.190959007720126,12.172285419865903
12.89621531706982,12.729403561856696
11.86005499606543,11.693589395190413
11.967180737247824,11.978343366598281
12.063932878369052,12.123234257264983
11.48246625748552,11.481688602919338
12.078239274020289,12.01474477648482
11.594505451962652,11.46984881927418
11.477298287327077,11.296549030556655
12.128586666638327,12.218826981403913
13.091904169919621,13.022591422214678
12.45712704000522,12.143444857393224
11.874090314181814,11.879890225226601
12.165250651009918,12.257891273332255
12.406561506279576,12.18637189204175
11.740857533016236,11.605437864979354
12.292250341771226,12.078409040041763
11.245046019814627,11.306382176668905
11.870599909242044,11.770610408729949
12.007621706806335,12.210177373092316
11.84939770159144,12.010434234742117
12.666657052859417,12.606148320689258
12.375815420117268,12.299762148676
11.736069016284437,11.862019278426423
12.160028707028767,12.153727112970008
12.037653993905211,12.29089068939509
11.9891596439666,11.819230046717694
12.504323669331189,12.600792465242694
11.875830958659597,11.917856603814814
11.289781913656018,11.468224160415692
11.789799338705405,11.684978533065134
11.59910316121128,11.780711226186376
11.608235644774552,11.807085268438692
11.969717200243734,11.854086998884831
11.350406535472453,11.366670070865059
11.356271654924852,11.284150427078862
12.54521987260069,12.48950775955078
12.269047444691562,12.241261692692888
12.24288661865289,12.23425420475287
12.524526376648708,12.579693549668237
12.387977448827787,12.382034238366403
12.013700752882718,12.013039035417917
11.99535161421452,12.002423146091191
12.037653993905211,11.927742513026454
11.76756768334381,11.824430006099622
12.206072645530174,12.218283420675418
12.08069081199846,12.133678661138223
12.468436909997665,12.431973948311065
12.206072645530174,12.27086078253275
11.511924964636645,11.628768310313989
12.429216196844383,12.497857534059296
12.692503112461443,12.69455615484986
11.686878772093667,11.575594913464549
12.144197241812087,12.010166987693763
11.693161515273161,11.629222066454744
11.625360894300016,11.612887486731408
11.732060994886899,11.596821496684592
12.854483932248728,12.841806844555073
11.870599909242044,11.794313419883366
13.043320170063875,13.045792340099853
11.877568578558138,11.90354896576227
11.786001385032646,11.923079263124118
12.230765258120545,12.390787943804279
11.413105129688017,11.43055336652009
12.273731294003989,12.426505330310222
11.320553572322773,11.289309692387516
11.917723684090689,12.020199432771209
11.884489021402711,12.059745797360158
11.967180737247824,12.11167610826106
11.691071650353702,11.74568567783694
12.558488532548523,12.448233708794808
11.982929094215963,11.949795358200102
11.918390573078392,12.110174861833624
12.271392111650817,12.173834452688926
12.188417710291453,12.070189666269663
12.524417279788771,12.37922541739144
11.695247021764184,11.67966263595918
12.506177237980511,12.648174162270593
12.827729194939907,12.636607004143062
11.982929094215963,13.840214960078487
11.960491749097029,11.889874034128377
11.624019512475815,11.542703231965003
11.969717200243734,11.79287619541686
12.65395846952229,12.744578116146531
12.911642346088676,12.824679777138883
12.337100907936577,12.399594646291384
11.759785542901755,11.554183599824029
11.820410164718188,11.781038032388606
12.269047444691562,12.22858989436775
11.686878772093667,11.60553663167845
12.269047444691562,12.252022460188448
11.982929094215963,12.021240099432708
11.834284063781393,11.69538246201914
